state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Pennsylvania,42133,York County,126933,67428,203153,59505,0.624814795,0.331907479,0.292907316
Rhode Island,44001,Bristol County,8910,14532,24691,-5622,0.360860232,0.588554534,-0.227694302
Rhode Island,44003,Kent County,38141,37582,79691,559,0.478611136,0.471596542,0.007014594
Rhode Island,44005,Newport County,14975,22680,39761,-7705,0.376625336,0.570408189,-0.193782853
Rhode Island,44007,Providence County,90321,141597,241818,-51276,0.373508176,0.585551944,-0.212043768
Rhode Island,44009,Washington County,27074,33511,64160,-6437,0.421976309,0.522303616,-0.100327307
South Carolina,45001,Abbeville County,6742,3712,10724,3030,0.628683327,0.3461395,0.282543827
South Carolina,45003,Aiken County,45981,25426,74773,20555,0.614941222,0.340042529,0.274898693
South Carolina,45005,Allendale County,788,2722,3578,-1934,0.220234768,0.760760201,-0.540525433
South Carolina,45007,Anderson County,56109,21040,80296,35069,0.698777025,0.262030487,0.436746538
South Carolina,45009,Bamberg County,2197,3886,6195,-1689,0.354640839,0.627280065,-0.272639226
South Carolina,45011,Barnwell County,4888,4395,9479,493,0.51566621,0.463656504,0.052009706
South Carolina,45013,Beaufort County,39986,29577,72770,10409,0.549484678,0.406444964,0.143039714
South Carolina,45015,Berkeley County,44223,30492,78919,13731,0.560359356,0.386370836,0.17398852
South Carolina,45017,Calhoun County,3785,3569,7553,216,0.501125381,0.472527473,0.028597908
South Carolina,45019,Charleston County,75233,89048,175850,-13815,0.427824851,0.506386125,-0.078561274
South Carolina,45021,Cherokee County,15165,6089,21754,9076,0.697113175,0.279902547,0.417210628
South Carolina,45023,Chester County,7272,6582,14202,690,0.512040558,0.463455851,0.048584707
South Carolina,45025,Chesterfield County,9576,7125,17128,2451,0.55908454,0.415985521,0.143099019
South Carolina,45027,Clarendon County,7246,7635,15156,-389,0.478094484,0.503760887,-0.025666403
South Carolina,45029,Colleton County,9083,7616,17231,1467,0.527131333,0.44199408,0.085137253
South Carolina,45031,Darlington County,14973,13866,29636,1107,0.505230126,0.467876906,0.03735322
South Carolina,45033,Dillon County,5637,5832,11696,-195,0.481959644,0.498632011,-0.016672367
South Carolina,45035,Dorchester County,34932,24010,62463,10922,0.559243072,0.384387557,0.174855515
South Carolina,45037,Edgefield County,6842,4491,11644,2351,0.587598763,0.385692202,0.201906561
South Carolina,45039,Fairfield County,4024,6936,11252,-2912,0.357625311,0.616423747,-0.258798436
South Carolina,45041,Florence County,29498,26630,57770,2868,0.510611044,0.460965899,0.049645145
South Carolina,45043,Georgetown County,17334,13234,31519,4100,0.549953996,0.419873727,0.130080269
South Carolina,45045,Greenville County,125595,73338,211572,52257,0.593627701,0.34663377,0.246993931
South Carolina,45047,Greenwood County,16881,10633,28600,6248,0.590244755,0.371783217,0.218461538
South Carolina,45049,Hampton County,3483,5163,8794,-1680,0.396065499,0.587104844,-0.191039345
South Carolina,45051,Horry County,83819,36731,124503,47088,0.673228758,0.295021004,0.378207754
South Carolina,45053,Jasper County,6100,7789,14216,-1689,0.429093979,0.54790377,-0.118809791
South Carolina,45055,Kershaw County,17464,10293,28875,7171,0.604813853,0.356467532,0.248346321
South Carolina,45057,Lancaster County,23598,13718,38717,9880,0.609499703,0.354314642,0.255185061
South Carolina,45059,Laurens County,16770,8845,26474,7925,0.633451688,0.334101382,0.299350306
South Carolina,45061,Lee County,2789,5170,8110,-2381,0.343896424,0.637484587,-0.293588163
South Carolina,45063,Lexington County,79866,35143,121829,44723,0.6555582,0.288461696,0.367096504
South Carolina,45067,Marion County,5434,8522,14217,-3088,0.382218471,0.599423226,-0.217204755
South Carolina,45069,Marlboro County,4257,5928,10353,-1671,0.411185164,0.572587656,-0.161402492
South Carolina,45065,McCormick County,2651,2479,5215,172,0.508341323,0.47535954,0.032981783
South Carolina,45071,Newberry County,10011,6212,16795,3799,0.596070259,0.369871986,0.226198273
South Carolina,45073,Oconee County,24096,7979,33530,16117,0.718640024,0.237966001,0.480674023
South Carolina,45075,Orangeburg County,11909,26258,38824,-14349,0.306743252,0.676334226,-0.369590974
South Carolina,45077,Pickens County,36096,10327,48871,25769,0.738597532,0.211311412,0.52728612
South Carolina,45079,Richland County,52753,108401,169400,-55648,0.311410862,0.639911452,-0.32850059
South Carolina,45081,Saluda County,5525,2809,8559,2716,0.645519336,0.328192546,0.31732679
South Carolina,45083,Spartanburg County,76101,39888,120793,36213,0.630011673,0.330217811,0.299793862
South Carolina,45085,Sumter County,18733,24024,44048,-5291,0.425286052,0.545405013,-0.120118961
South Carolina,45087,Union County,7058,4727,12087,2331,0.583933151,0.391081327,0.192851824
South Carolina,45089,Williamsburg County,4863,9949,15049,-5086,0.323144395,0.66110705,-0.337962655
South Carolina,45091,York County,66245,41230,113425,25015,0.584042319,0.36350011,0.220542209
South Dakota,46003,Aurora County,974,340,1407,634,0.692253021,0.241648898,0.450604123
South Dakota,46005,Beadle County,4455,1912,6772,2543,0.657855877,0.282339043,0.375516834
South Dakota,46007,Bennett County,666,412,1149,254,0.579634465,0.358572672,0.221061793
South Dakota,46009,Bon Homme County,2105,704,2974,1401,0.707800941,0.236718225,0.471082716
South Dakota,46011,Brookings County,6748,4879,12680,1869,0.532176656,0.38477918,0.147397476
South Dakota,46013,Brown County,9613,5452,16113,4161,0.596599019,0.33836033,0.258238689
South Dakota,46015,Brule County,1565,571,2288,994,0.684003497,0.249562937,0.43444056
South Dakota,46017,Buffalo County,171,296,490,-125,0.348979592,0.604081633,-0.255102041
South Dakota,46019,Butte County,3355,693,4346,2662,0.771974229,0.159456972,0.612517257
South Dakota,46021,Campbell County,704,105,831,599,0.847172082,0.126353791,0.720818291
South Dakota,46023,Charles Mix County,2382,935,3433,1447,0.693853772,0.272356539,0.421497233
South Dakota,46025,Clark County,1139,398,1657,741,0.687386844,0.24019312,0.447193724
South Dakota,46027,Clay County,2109,2608,5069,-499,0.416058394,0.514499901,-0.098441507
South Dakota,46029,Codington County,7764,3174,11669,4590,0.665352644,0.272002742,0.393349902
South Dakota,46031,Corson County,588,535,1175,53,0.500425532,0.455319149,0.045106383
South Dakota,46033,Custer County,3290,1120,4716,2170,0.697625106,0.237489398,0.460135708
South Dakota,46035,Davison County,5157,2355,7952,2802,0.648516097,0.296151911,0.352364186
South Dakota,46037,Day County,1627,974,2747,653,0.59228249,0.35456862,0.23771387
South Dakota,46039,Deuel County,1366,570,2080,796,0.656730769,0.274038462,0.382692307
South Dakota,46041,Dewey County,723,887,1707,-164,0.423550088,0.519625073,-0.096074985
South Dakota,46043,Douglas County,1338,214,1605,1124,0.83364486,0.133333333,0.700311527
South Dakota,46045,Edmunds County,1433,380,1918,1053,0.74713243,0.198123045,0.549009385
South Dakota,46047,Fall River County,2511,821,3563,1690,0.704743194,0.2304238,0.474319394
South Dakota,46049,Faulk County,858,204,1118,654,0.76744186,0.182468694,0.584973166
South Dakota,46051,Grant County,2381,970,3562,1411,0.668444694,0.272318922,0.396125772
South Dakota,46053,Gregory County,1600,391,2091,1209,0.765184122,0.18699187,0.578192252
South Dakota,46055,Haakon County,936,77,1044,859,0.896551724,0.073754789,0.822796935
South Dakota,46057,Hamlin County,2051,555,2762,1496,0.742577842,0.200941347,0.541636495
South Dakota,46059,Hand County,1391,334,1818,1057,0.765126513,0.183718372,0.581408141
South Dakota,46061,Hanson County,1497,424,2006,1073,0.746261216,0.211365902,0.534895314
South Dakota,46063,Harding County,694,38,769,656,0.902470741,0.049414824,0.853055917
South Dakota,46065,Hughes County,5174,2449,8173,2725,0.633060076,0.299645173,0.333414903
South Dakota,46067,Hutchinson County,2517,692,3365,1825,0.747994056,0.20564636,0.542347696
South Dakota,46069,Hyde County,543,125,690,418,0.786956522,0.18115942,0.605797102
South Dakota,46071,Jackson County,722,323,1095,399,0.659360731,0.294977169,0.364383562
South Dakota,46073,Jerauld County,648,264,967,384,0.670113754,0.273009307,0.397104447
South Dakota,46075,Jones County,450,69,558,381,0.806451613,0.123655914,0.682795699
South Dakota,46077,Kingsbury County,1680,703,2551,977,0.658565269,0.275578205,0.382987064
South Dakota,46079,Lake County,4038,2314,6786,1724,0.59504863,0.340996169,0.254052461
South Dakota,46081,Lawrence County,7411,3356,11842,4055,0.625823341,0.283398075,0.342425266
South Dakota,46083,Lincoln County,15499,8076,25231,7423,0.614284016,0.320082438,0.294201578
South Dakota,46085,Lyman County,977,369,1421,608,0.687543983,0.259676284,0.427867699
South Dakota,46091,Marshall County,1056,754,1947,302,0.542372881,0.387262455,0.155110426
South Dakota,46087,McCook County,1794,623,2587,1171,0.693467337,0.240819482,0.452647855
South Dakota,46089,McPherson County,892,192,1137,700,0.784520668,0.168865435,0.615655233
South Dakota,46093,Meade County,8441,2223,11621,6218,0.726357456,0.191291627,0.535065829
South Dakota,46095,Mellette County,402,238,683,164,0.588579795,0.348462665,0.24011713
South Dakota,46097,Miner County,706,281,1064,425,0.663533835,0.264097744,0.399436091
South Dakota,46099,Minnehaha County,42043,30610,78263,11433,0.537201487,0.391117131,0.146084356
South Dakota,46101,Moody County,1729,1042,2930,687,0.590102389,0.355631399,0.23447099
South Dakota,46102,Oglala Lakota County,241,2504,2896,-2263,0.083218232,0.864640884,-0.781422652
South Dakota,46103,Pennington County,29804,14074,47741,15730,0.624285206,0.29479902,0.329486186
South Dakota,46105,Perkins County,1333,188,1606,1145,0.830012453,0.117061021,0.712951432
South Dakota,46107,Potter County,1069,215,1335,854,0.800749064,0.161048689,0.639700375
South Dakota,46109,Roberts County,2142,1539,3886,603,0.55120947,0.396037056,0.155172414
South Dakota,46111,Sanborn County,819,241,1123,578,0.729296527,0.21460374,0.514692787
South Dakota,46115,Spink County,1854,919,2951,935,0.628261606,0.311419858,0.316841748
South Dakota,46117,Stanley County,1148,329,1567,819,0.732610083,0.209955329,0.522654754
South Dakota,46119,Sully County,679,137,861,542,0.788617886,0.159117305,0.629500581
South Dakota,46121,Todd County,487,1505,2125,-1018,0.229176471,0.708235294,-0.479058823
South Dakota,46123,Tripp County,2069,462,2630,1607,0.786692015,0.175665399,0.611026616
South Dakota,46125,Turner County,2937,961,4150,1976,0.707710843,0.231566265,0.476144578
South Dakota,46127,Union County,5288,2227,7895,3061,0.669791007,0.282077264,0.387713743
South Dakota,46129,Walworth County,1896,457,2477,1439,0.765442067,0.184497376,0.580944691
South Dakota,46135,Yankton County,5654,3301,9616,2353,0.587978369,0.34328203,0.244696339
South Dakota,46137,Ziebach County,368,352,766,16,0.480417755,0.459530026,0.020887729
Tennessee,47001,Anderson County,19201,9010,29723,10191,0.645998049,0.303132254,0.342865795
Tennessee,47003,Bedford County,11455,3384,15300,8071,0.74869281,0.221176471,0.527516339
Tennessee,47005,Benton County,4715,1474,6322,3241,0.745808289,0.233154065,0.512654224
Tennessee,47007,Bledsoe County,3621,896,4650,2725,0.778709677,0.192688172,0.586021505
Tennessee,47009,Blount County,37385,12085,51849,25300,0.721036086,0.233080677,0.487955409
Tennessee,47011,Bradley County,29761,7070,38392,22691,0.775187539,0.184152949,0.59103459
Tennessee,47013,Campbell County,9860,2248,12504,7612,0.788547665,0.17978247,0.608765195
Tennessee,47015,Cannon County,4006,1126,5299,2880,0.755991697,0.212492923,0.543498774
Tennessee,47017,Carroll County,7731,2323,10333,5408,0.748185425,0.224813704,0.523371721
Tennessee,47019,Carter County,16897,3453,20993,13444,0.804887343,0.164483399,0.640403944
Tennessee,47021,Cheatham County,11295,3877,15823,7418,0.713834292,0.245023068,0.468811224
Tennessee,47023,Chester County,3827,902,4850,2925,0.789072165,0.185979381,0.603092784
Tennessee,47025,Claiborne County,8589,1831,10706,6758,0.802260415,0.171025593,0.631234822
Tennessee,47027,Clay County,2140,707,2919,1433,0.733127783,0.242206235,0.490921548
Tennessee,47029,Cocke County,9791,1980,12108,7811,0.808638916,0.163528246,0.64511067
Tennessee,47031,Coffee County,14409,4741,19895,9668,0.724252325,0.238301081,0.485951244
Tennessee,47033,Crockett County,3977,1302,5386,2675,0.738395841,0.241737839,0.496658002
Tennessee,47035,Cumberland County,20410,5202,26298,15208,0.776104647,0.197809719,0.578294928
Tennessee,47037,Davidson County,84365,148473,246199,-64108,0.342669954,0.603060939,-0.260390985
Tennessee,47039,Decatur County,3580,894,4577,2686,0.782171728,0.195324448,0.58684728
Tennessee,47041,DeKalb County,5164,1566,6940,3598,0.744092219,0.225648415,0.518443804
Tennessee,47043,Dickson County,13213,4718,18619,8495,0.709651431,0.253397068,0.456254363
Tennessee,47045,Dyer County,10175,2815,13290,7360,0.765613243,0.211813394,0.553799849
Tennessee,47047,Fayette County,13046,5865,19306,7181,0.675748472,0.303791567,0.371956905
Tennessee,47049,Fentress County,6032,1100,7311,4932,0.825058132,0.150458214,0.674599918
Tennessee,47051,Franklin County,11526,4372,16363,7154,0.70439406,0.267188168,0.437205892
Tennessee,47053,Gibson County,13779,5255,19484,8524,0.707195648,0.269708479,0.437487169
Tennessee,47055,Giles County,7964,2915,11120,5049,0.71618705,0.262140288,0.454046762
Tennessee,47057,Grainger County,6618,1154,7985,5464,0.828804008,0.144520977,0.684283031
Tennessee,47059,Greene County,18538,4211,23491,14327,0.789153293,0.179260142,0.609893151
Tennessee,47061,Grundy County,3626,998,4750,2628,0.763368421,0.210105263,0.553263158
Tennessee,47063,Hamblen County,15839,4075,20579,11764,0.769668108,0.198017396,0.571650712
Tennessee,47065,Hamilton County,78661,55260,141088,23401,0.55753147,0.391670447,0.165861023
Tennessee,47067,Hancock County,1842,322,2229,1520,0.826379542,0.144459399,0.681920143
Tennessee,47069,Hardeman County,4912,4174,9242,738,0.531486691,0.451633845,0.079852846
Tennessee,47071,Hardin County,8012,1622,9949,6390,0.805307066,0.16303146,0.642275606
Tennessee,47073,Hawkins County,16611,3502,20694,13109,0.802696434,0.169227795,0.633468639
Tennessee,47075,Haywood County,3010,3704,6824,-694,0.44109027,0.542790152,-0.101699882
Tennessee,47077,Henderson County,8118,1796,10172,6322,0.798073142,0.176563114,0.621510028
Tennessee,47079,Henry County,9483,3061,12887,6422,0.735857841,0.237526189,0.498331652
Tennessee,47081,Hickman County,5685,1823,7762,3862,0.732414326,0.234862149,0.497552177
Tennessee,47083,Houston County,2180,865,3165,1315,0.68878357,0.273301738,0.415481832
Tennessee,47085,Humphreys County,4928,1967,7139,2961,0.690292758,0.275528786,0.414763972
Tennessee,47087,Jackson County,3229,1129,4447,2100,0.726107488,0.25387902,0.472228468
Tennessee,47089,Jefferson County,14760,3490,18994,11270,0.777087501,0.183742234,0.593345267
Tennessee,47091,Johnson County,5400,988,6556,4412,0.823672971,0.150701647,0.672971324
Tennessee,47093,Knox County,105724,62861,179266,42863,0.589760468,0.350657682,0.239102786
Tennessee,47095,Lake County,1357,577,1970,780,0.688832487,0.292893401,0.395939086
Tennessee,47097,Lauderdale County,4884,3656,8678,1228,0.562802489,0.421295229,0.14150726
Tennessee,47099,Lawrence County,12419,2821,15658,9598,0.793140886,0.180163495,0.612977391
Tennessee,47101,Lewis County,3579,890,4601,2689,0.777874375,0.19343621,0.584438165
Tennessee,47103,Lincoln County,10375,2550,13270,7825,0.781838734,0.192162773,0.589675961
Tennessee,47105,Loudon County,17588,4916,23304,12672,0.75472022,0.21095091,0.54376931
Tennessee,47111,Macon County,6260,1071,7490,5189,0.835781041,0.142990654,0.692790387
Tennessee,47113,Madison County,21321,15438,37764,5883,0.564585319,0.408802034,0.155783285
Tennessee,47115,Marion County,7680,2829,10832,4851,0.70901034,0.261170606,0.447839734
Tennessee,47117,Marshall County,8167,2848,11402,5319,0.716277846,0.24978074,0.466497106
Tennessee,47119,Maury County,23781,10026,35068,13755,0.678139614,0.285901677,0.392237937
Tennessee,47107,McMinn County,14673,3507,18694,11166,0.784904247,0.1876003,0.597303947
Tennessee,47109,McNairy County,7839,1847,10035,5992,0.781165919,0.184055805,0.597110114
Tennessee,47121,Meigs County,3337,856,4311,2481,0.774066342,0.198561819,0.575504523
Tennessee,47123,Monroe County,13361,3184,17050,10177,0.783636364,0.186744868,0.596891496
Tennessee,47125,Montgomery County,32320,21686,57278,10634,0.564265512,0.378609588,0.185655924
Tennessee,47127,Moore County,2325,496,2926,1829,0.794600137,0.169514696,0.625085441
Tennessee,47129,Morgan County,5429,1053,6664,4376,0.81467587,0.158013205,0.656662665
Tennessee,47131,Obion County,9525,2425,12223,7100,0.779268592,0.198396466,0.580872126
Tennessee,47133,Overton County,6055,1943,8195,4112,0.738865162,0.23709579,0.501769372
Tennessee,47135,Perry County,2167,597,2855,1570,0.759019264,0.20910683,0.549912434
Tennessee,47137,Pickett County,2019,536,2609,1483,0.773859716,0.205442698,0.568417018
Tennessee,47139,Polk County,5097,1252,6520,3845,0.781748466,0.19202454,0.589723926
Tennessee,47141,Putnam County,18981,6847,26958,12134,0.704095259,0.253987685,0.450107574
Tennessee,47143,Rhea County,8650,1942,10946,6708,0.790243011,0.177416408,0.612826603
Tennessee,47145,Roane County,15863,4833,21580,11030,0.735078777,0.223957368,0.511121409
Tennessee,47147,Robertson County,19393,6634,27042,12759,0.717143702,0.245322092,0.47182161
Tennessee,47149,Rutherford County,64428,36627,106518,27801,0.604855517,0.343857376,0.260998141
Tennessee,47151,Scott County,6044,934,7123,5110,0.848518882,0.131124526,0.717394356
Tennessee,47153,Sequatchie County,4434,1051,5667,3383,0.782424563,0.185459679,0.596964884
Tennessee,47155,Sevier County,28610,6293,36180,22317,0.79076838,0.173935876,0.616832504
Tennessee,47157,Shelby County,114948,206640,331861,-91692,0.346373934,0.622670335,-0.276296401
Tennessee,47159,Smith County,5485,1688,7410,3797,0.740215924,0.22780027,0.512415654
Tennessee,47161,Stewart County,3864,1222,5283,2642,0.731402612,0.231307969,0.500094643
Tennessee,47163,Sullivan County,45577,11910,59860,33667,0.761393251,0.19896425,0.562429001
Tennessee,47165,Sumner County,50105,18153,71080,31952,0.704909961,0.255388295,0.449521666
Tennessee,47167,Tipton County,16893,5779,23372,11114,0.722787951,0.247261681,0.47552627
Tennessee,47169,Trousdale County,2099,943,3142,1156,0.668045831,0.300127307,0.367918524
Tennessee,47171,Unicoi County,5666,1260,7166,4406,0.790678203,0.17583031,0.614847893
Tennessee,47173,Union County,5024,1010,6204,4014,0.809800129,0.162798195,0.647001934
Tennessee,47175,Van Buren County,1820,539,2417,1281,0.752999586,0.223003724,0.529995862
Tennessee,47177,Warren County,9535,3535,13565,6000,0.702911906,0.260597125,0.442314781
Tennessee,47179,Washington County,34179,13003,49411,21176,0.691728562,0.263160025,0.428568537
Tennessee,47181,Wayne County,5034,717,5842,4317,0.861691202,0.122731941,0.738959261
Tennessee,47183,Weakley County,9001,2770,12127,6231,0.742228086,0.228415931,0.513812155
Tennessee,47185,White County,7657,1842,9776,5815,0.783244681,0.188420622,0.594824059
Tennessee,47187,Williamson County,68160,30992,104700,37168,0.651002865,0.296007641,0.354995224
Tennessee,47189,Wilson County,39304,14356,56286,24948,0.698290872,0.255054543,0.443236329
Texas,48001,Anderson County,13165,3358,16887,9807,0.77959377,0.198851187,0.580742583
Texas,48003,Andrews County,3925,836,4926,3089,0.796792529,0.169711734,0.627080795
Texas,48005,Angelina County,21666,7538,29870,14128,0.725343154,0.252360228,0.472982926
Texas,48007,Aransas County,7730,2458,10467,5272,0.738511512,0.234833286,0.503678226
Texas,48009,Archer County,3785,394,4269,3391,0.886624502,0.092293277,0.794331225
Texas,48011,Armstrong County,924,70,1017,854,0.908554572,0.068829892,0.83972468
Texas,48013,Atascosa County,8598,4635,13605,3963,0.631973539,0.340683572,0.291289967
Texas,48015,Austin County,9637,2319,12255,7318,0.786372909,0.189228886,0.597144023
Texas,48017,Bailey County,1343,397,1784,946,0.752802691,0.222533632,0.530269059
Texas,48019,Bandera County,8159,1726,10213,6433,0.798883776,0.169000294,0.629883482
Texas,48021,Bastrop County,16314,10555,28250,5759,0.577486726,0.373628319,0.203858407
Texas,48023,Baylor County,1267,191,1492,1076,0.84919571,0.128016086,0.721179624
Texas,48025,Bee County,4743,3443,8458,1300,0.560770868,0.407070229,0.153700639
Texas,48027,Bell County,51780,37608,93999,14172,0.550856924,0.400089363,0.150767561
Texas,48029,Bexar County,240161,319191,586038,-79030,0.409804484,0.54465922,-0.134854736
Texas,48031,Blanco County,4212,1244,5669,2968,0.742988181,0.219439055,0.523549126
Texas,48033,Borden County,330,31,365,299,0.904109589,0.084931507,0.819178082
Texas,48035,Bosque County,6325,1277,7797,5048,0.81120944,0.163780941,0.647428499
Texas,48037,Bowie County,24913,8831,34470,16082,0.722744415,0.256193792,0.466550623
Texas,48039,Brazoria County,72653,43075,120296,29578,0.603951919,0.358075081,0.245876838
Texas,48041,Brazos County,38662,23041,66036,15621,0.585468532,0.348915743,0.236552789
Texas,48043,Brewster County,2073,1869,4226,204,0.490534785,0.442262186,0.048272599
Texas,48045,Briscoe County,625,91,734,534,0.851498638,0.123978202,0.727520436
Texas,48047,Brooks County,613,1937,2596,-1324,0.236132512,0.74614792,-0.510015408
Texas,48049,Brown County,12010,1621,13949,10389,0.86099362,0.116209047,0.744784573
Texas,48051,Burleson County,5316,1491,6945,3825,0.765442765,0.214686825,0.55075594
Texas,48053,Burnet County,14595,3785,19046,10810,0.766302636,0.198729392,0.567573244
Texas,48055,Caldwell County,6516,4663,11709,1853,0.556495004,0.39824067,0.158254334
Texas,48057,Calhoun County,4638,2118,6957,2520,0.666666667,0.30444157,0.362225097
Texas,48059,Callahan County,4858,568,5556,4290,0.87437005,0.102231821,0.772138229
Texas,48061,Cameron County,29432,59319,91804,-29887,0.320596052,0.646148316,-0.325552264
Texas,48063,Camp County,3201,1260,4542,1941,0.704755614,0.277410832,0.427344782
Texas,48065,Carson County,2617,249,2945,2368,0.888624788,0.084550085,0.804074703
Texas,48067,Cass County,9182,2250,11606,6932,0.791142512,0.193865242,0.59727727
Texas,48069,Castro County,1413,526,1996,887,0.707915832,0.263527054,0.444388778
Texas,48071,Chambers County,13278,2939,16661,10339,0.796950963,0.176399976,0.620550987
Texas,48073,Cherokee County,12896,3466,16701,9430,0.772169331,0.207532483,0.564636848
Texas,48075,Childress County,1802,253,2084,1549,0.864683301,0.121401152,0.743282149
Texas,48077,Clay County,4376,536,5011,3840,0.873278787,0.106964678,0.766314109
Texas,48079,Cochran County,679,190,901,489,0.753607103,0.210876804,0.542730299
Texas,48081,Coke County,1265,140,1423,1125,0.888966971,0.098383696,0.790583275
Texas,48083,Coleman County,3177,387,3635,2790,0.874002751,0.106464924,0.767537827
Texas,48085,Collin County,200395,139837,356545,60558,0.562046866,0.392200143,0.169846723
Texas,48087,Collingsworth County,983,145,1154,838,0.851819757,0.125649913,0.726169844
Texas,48089,Colorado County,6323,1977,8480,4346,0.745636792,0.233136792,0.5125
Texas,48091,Comal County,44996,14166,61567,30830,0.73084607,0.230090795,0.500755275
Texas,48093,Comanche County,4300,788,5208,3512,0.825652842,0.151305684,0.674347158
Texas,48095,Concho County,885,148,1067,737,0.829428304,0.138706654,0.69072165
Texas,48097,Cooke County,13174,2345,15894,10829,0.828866239,0.147539952,0.681326287
Texas,48099,Coryell County,12212,5057,18127,7155,0.673691179,0.278976113,0.394715066
Texas,48101,Cottle County,486,84,583,402,0.833619211,0.144082333,0.689536878
Texas,48103,Crane County,1047,299,1381,748,0.758146271,0.216509776,0.541636495
Texas,48105,Crockett County,980,372,1395,608,0.702508961,0.266666667,0.435842294
Texas,48107,Crosby County,1180,468,1712,712,0.689252336,0.273364486,0.41588785
Texas,48109,Culberson County,280,454,762,-174,0.367454068,0.595800525,-0.228346457
Texas,48111,Dallam County,1258,222,1535,1036,0.819543974,0.144625407,0.674918567
Texas,48113,Dallas County,261865,458845,750649,-196980,0.348851461,0.611264386,-0.262412925
Texas,48115,Dawson County,2636,835,3562,1801,0.740033689,0.234418866,0.505614823
Texas,48117,Deaf Smith County,2911,1185,4201,1726,0.692930255,0.282075696,0.410854559
Texas,48119,Delta County,1836,400,2279,1436,0.805616498,0.175515577,0.630100921
Texas,48121,Denton County,169175,110000,293287,59175,0.576824067,0.375059242,0.201764825
Texas,48123,DeWitt County,5510,1161,6822,4349,0.807681032,0.170184697,0.637496335
Texas,48125,Dickens County,755,128,909,627,0.830583058,0.140814081,0.689768977
Texas,48127,Dimmit County,974,2173,3225,-1199,0.302015504,0.67379845,-0.371782946
Texas,48129,Donley County,1225,190,1460,1035,0.839041096,0.130136986,0.70890411
Texas,48131,Duval County,1316,2783,4159,-1467,0.316422217,0.669151238,-0.352729021
Texas,48133,Eastland County,6008,776,6935,5232,0.866330209,0.111896179,0.75443403
Texas,48135,Ector County,24976,10225,36373,14751,0.686663184,0.281115113,0.405548071
Texas,48137,Edwards County,741,302,1065,439,0.695774648,0.283568075,0.412206573
Texas,48139,Ellis County,44807,16197,63064,28610,0.710500444,0.256834327,0.453666117
Texas,48141,El Paso County,54567,145509,210458,-90942,0.259277386,0.691392107,-0.432114721
Texas,48143,Erath County,11205,2159,13810,9046,0.811368573,0.156335988,0.655032585
Texas,48145,Falls County,3438,1682,5232,1756,0.657110092,0.32148318,0.335626912
Texas,48147,Fannin County,9536,2123,11972,7413,0.796525226,0.177330438,0.619194788
Texas,48149,Fayette County,8648,2127,11029,6521,0.784114607,0.1928552,0.591259407
Texas,48151,Fisher County,1265,403,1722,862,0.734610918,0.234030197,0.500580721
Texas,48153,Floyd County,1473,435,1958,1038,0.752298264,0.222165475,0.530132789
Texas,48155,Foard County,383,113,511,270,0.749510763,0.221135029,0.528375734
Texas,48157,Fort Bend County,117212,134475,260367,-17263,0.450179938,0.516482504,-0.066302566
Texas,48159,Franklin County,3583,665,4356,2918,0.822543618,0.152662994,0.669880624
Texas,48161,Freestone County,5995,1461,7608,4534,0.78798633,0.1920347,0.59595163
Texas,48163,Frio County,1232,1401,2683,-169,0.459187477,0.522176668,-0.062989191
Texas,48165,Gaines County,3907,597,4609,3310,0.847689304,0.129529182,0.718160122
Texas,48167,Galveston County,73566,45503,123994,28063,0.593302902,0.366977434,0.226325468
Texas,48169,Garza County,1223,224,1475,999,0.829152542,0.151864407,0.677288135
Texas,48171,Gillespie County,10445,2286,13123,8159,0.795930809,0.174197973,0.621732836
Texas,48173,Glasscock County,553,34,602,519,0.918604651,0.056478405,0.862126246
Texas,48175,Goliad County,2618,973,3713,1645,0.705090224,0.262052249,0.443037975
Texas,48177,Gonzales County,4580,1567,6304,3013,0.726522843,0.248572335,0.477950508
Texas,48179,Gray County,6495,699,7360,5796,0.882472826,0.094972826,0.7875
Texas,48181,Grayson County,35274,10276,47068,24998,0.749426362,0.218322427,0.531103935
Texas,48183,Gregg County,28693,11623,41365,17070,0.693654055,0.280986341,0.412667714
Texas,48185,Grimes County,7065,2194,9528,4871,0.741498741,0.230268682,0.511230059
Texas,48187,Guadalupe County,36495,18308,57220,18187,0.637801468,0.319958057,0.317843411
Texas,48189,Hale County,6347,2090,8802,4257,0.721086117,0.237446035,0.483640082
Texas,48191,Hall County,891,164,1089,727,0.818181818,0.150596878,0.66758494
Texas,48193,Hamilton County,3056,479,3609,2577,0.846771959,0.132723746,0.714048213
Texas,48195,Hansford County,1730,171,1947,1559,0.888546482,0.087827427,0.800719055
Texas,48197,Hardeman County,1207,249,1511,958,0.798808736,0.164791529,0.634017207
Texas,48199,Hardin County,19600,2779,22768,16821,0.860857344,0.122057273,0.738800071
Texas,48201,Harris County,544960,706471,1302887,-161511,0.418271116,0.542235052,-0.123963936
Texas,48203,Harrison County,18712,7130,26364,11582,0.709755728,0.270444546,0.439311182
Texas,48205,Hartley County,1727,172,1945,1555,0.887917738,0.088431877,0.799485861
Texas,48207,Haskell County,1403,314,1765,1089,0.79490085,0.177903683,0.616997167
Texas,48209,Hays County,33730,33117,71524,613,0.471589956,0.463019406,0.00857055
